"phenotype";"term";"estimate";"std.error";"statistic";"p.value"
"Depression";"pc6";-1,23404550281044e-08;3,64676523840463e-09;-3,38394555759862;0,000715343465190837
"PTSD";"(Intercept)";4,71913948017248e-07;5,6192282035781e-09;83,981986657305;0
"PTSD";"batchb02";9,31545870293212e-09;1,16323937624213e-08;0,800820441019276;0,423241305179534
"PTSD";"batchb03";-7,08242937890773e-09;9,44175901919715e-09;-0,750117574967505;0,453189184129708
"PTSD";"batchb04";3,15602158117564e-09;7,9525749208668e-09;0,396855309453864;0,691476699538176
"PTSD";"batchb05";-6,57938270281152e-09;1,06593725616337e-08;-0,617239210353968;0,537081168052202
"PTSD";"batchb06";-1,43904112280633e-08;8,9646973848083e-09;-1,6052311205116;0,108452414050586
"PTSD";"batchb07";1,01656905919096e-09;1,22449539009416e-08;0,0830194272199583;0,933836590216876
"PTSD";"batchb08";3,12187159558385e-08;5,9323950114996e-09;5,26241356068213;1,43053796740114e-07
"PTSD";"batchb09";2,50779922190785e-08;5,92719586897977e-09;4,23100447048244;2,33270433094327e-05
"PTSD";"batchb10";-4,92565305811815e-09;9,41725318420023e-09;-0,523045622940472;0,60094597773604
"PTSD";"batchb11";5,41263954437313e-09;1,63481825182563e-08;0,331085093913575;0,740582289581679
"PTSD";"batchb12";3,71421481946268e-08;6,03560614143548e-09;6,15383895573296;7,64887295594932e-10
"PTSD";"batchb15";2,60916441960468e-08;1,05683785377523e-08;2,46884080683166;0,0135601219415073
"PTSD";"batchb16";4,28288939489335e-08;6,06270163261222e-09;7,06432487433493;1,64557291009607e-12
"PTSD";"batchb17";5,15057406663488e-09;9,82880127177889e-09;0,524028711560539;0,600262050680476
"PTSD";"batchb18";9,58093335219366e-09;6,22045601520179e-08;0,154023006171564;0,877592527164916
"PTSD";"batchb19";5,69101852950803e-09;1,30799677839018e-08;0,435094231387348;0,6634968443121
"PTSD";"batchb20";2,11067081252991e-08;1,23322003740975e-08;1,71151193501782;0,0869959426289587
"PTSD";"batchb21";3,69981081773443e-08;6,53064526003539e-09;5,66530667402134;1,47968357109469e-08
"PTSD";"batchb24";3,31855426348351e-08;7,02416522299357e-09;4,72448206744944;2,31641083570159e-06
"PTSD";"genderCis man";-1,82947947464369e-09;2,89884052132467e-09;-0,631107320732388;0,527974677399161
"PTSD";"genderNon-binary";2,38001496552109e-09;1,22453241225783e-08;0,194361124433835;0,845894310806346
"PTSD";"genderSelf-define";5,61038752023339e-09;1,99081700717487e-08;0,281813320863426;0,778088403778569
"PTSD";"genderTrans man";1,1546505374499e-08;2,15303029212612e-08;0,53629089273504;0,591761098756819
"PTSD";"genderTrans woman";4,68015893340629e-08;4,17188455762024e-08;1,12183327912505;0,261941405958819
"PTSD";"pc1";7,75903522831005e-09;1,25586446637501e-09;6,17824250630015;6,5567046769792e-10
"PTSD";"pc2";6,5901486994255e-09;2,13570802605629e-09;3,08569739825092;0,00203241524300349
"PTSD";"pc3";3,76406083595548e-09;1,99185555736101e-09;1,88972579966714;0,0588033015671458
"PTSD";"pc4";1,7544608944786e-09;1,86682665240573e-09;0,939809217003448;0,347322232950026
"PTSD";"pc5";7,97876375708288e-08;1,04639047442092e-08;7,62503477633276;2,50435118116005e-14
"PTSD";"pc6";-5,31794451585076e-09;2,98356107226603e-09;-1,78241517000748;0,0746906428582222
"Schizophrenia";"(Intercept)";9,7627620750369e-07;2,12950175174739e-08;45,8452878332969;0
"Schizophrenia";"batchb02";9,75782145767874e-09;4,4082927399742e-08;0,221351485331164;0,824820118964101
"Schizophrenia";"batchb03";2,8763534934932e-08;3,5781145813146e-08;0,803874059403775;0,421475439281454
"Schizophrenia";"batchb04";-1,54380624254526e-08;3,01376303139009e-08;-0,51225203390765;0,608478020736254
"Schizophrenia";"batchb05";4,64666219858352e-09;4,03954986702143e-08;0,115029207499541;0,908422663577091
"Schizophrenia";"batchb06";-3,26429020509975e-08;3,39732399062892e-08;-0,960841595945478;0,336638782421614
"Schizophrenia";"batchb07";1,61634557561351e-10;4,64043278497164e-08;0,00348317851052202;0,997220852085238
"Schizophrenia";"batchb08";1,01561413505038e-07;2,2481816205652e-08;4,51749149517135;6,27908750823502e-06
"Schizophrenia";"batchb09";7,34724870315512e-08;2,24621131740212e-08;3,27095168928837;0,00107294914368803
"Schizophrenia";"batchb10";3,23171863556942e-08;3,56882767986419e-08;0,90554067763014;0,365185558172074
"Schizophrenia";"batchb11";2,76410203834442e-08;6,19542080322434e-08;0,446152428727016;0,655490038097113
"Schizophrenia";"batchb12";1,03375785412007e-07;2,2872952272805e-08;4,51956460097704;6,21795576987019e-06
"Schizophrenia";"batchb15";9,14493161677899e-08;4,00506613967777e-08;2,2833409731193;0,0224165479566968
"Schizophrenia";"batchb16";1,02493401634394e-07;2,29756352282482e-08;4,46096051822672;8,18594326228878e-06
"Schizophrenia";"batchb17";7,56391198596927e-08;3,72479080178706e-08;2,03069444392429;0,0422939129307631
"Schizophrenia";"batchb18";1,043090409816e-07;2,35734721942863e-07;0,44248484110407;0,658141265323916
"Schizophrenia";"batchb19";3,9675714116498e-08;4,95687544614794e-08;0,800417814559586;0,423474461321386
"Schizophrenia";"batchb20";1,18660880352766e-07;4,67349631446151e-08;2,5390173088526;0,0111209335798812
"Schizophrenia";"batchb21";1,07607561100283e-07;2,4748986902562e-08;4,34795822244926;1,37817351685157e-05
"Schizophrenia";"batchb24";7,65994797904854e-08;2,66192644345771e-08;2,87759565929202;0,00400972557449264
"Schizophrenia";"genderCis man";-1,63573788110509e-08;1,09856473959652e-08;-1,48897722832963;0,136502815745457
"Schizophrenia";"genderNon-binary";2,27575496320036e-08;4,6405730867347e-08;0,490403861907857;0,623851368930194
"Schizophrenia";"genderSelf-define";2,41622833949722e-08;7,54453841452439e-08;0,320261917527733;0,748771794671731
"Schizophrenia";"genderTrans man";-9,97029028444334e-09;8,15927314667217e-08;-0,12219581456848;0,902744676950942
"Schizophrenia";"genderTrans woman";-1,53404551136046e-07;1,58100635028191e-07;-0,9702968688816;0,331905570415302
"Schizophrenia";"pc1";4,32726533821272e-08;4,75931121537288e-09;9,09220923446942;1,02262078462061e-19
"Schizophrenia";"pc2";7,30166685071919e-09;8,09362748395206e-09;0,902150100828935;0,366983649336166
"Schizophrenia";"pc3";2,68782272273014e-08;7,5484741764485e-09;3,56074970901568;0,000370311647264159
"Schizophrenia";"pc4";-9,82861698203416e-09;7,07465595359756e-09;-1,38927137185183;0,16475951600622
"Schizophrenia";"pc5";1,89712833578421e-07;3,96547402519131e-08;4,78411489706501;1,72475643215571e-06
"Schizophrenia";"pc6";-4,22039817822416e-08;1,13067102805865e-08;-3,73264908491599;0,000189790889000706
"Smoking Initiation";"(Intercept)";1,53057725115659e-08;5,57387941006906e-09;2,74598199665325;0,00603623878859093
"Smoking Initiation";"batchb02";-1,2416488675277e-08;1,15385169872421e-08;-1,07609051397208;0,281894557655926
"Smoking Initiation";"batchb03";-1,00194568629097e-08;9,36556129868972e-09;-1,06981915374484;0,284708457365508
"Smoking Initiation";"batchb04";-1,09139847018118e-08;7,88839534586361e-09;-1,38354940685557;0,166505724190341
"Smoking Initiation";"batchb05";-2,04622917178203e-08;1,05733483483929e-08;-1,93527074334315;0,052965519114592
"Smoking Initiation";"batchb06";-1,89416433678547e-08;8,8923496893871e-09;-2,13010554347197;0,0331701949790377
"Smoking Initiation";"batchb07";-8,31133046209635e-09;1,21461335886382e-08;-0,684277873402526;0,493804468412175
"Smoking Initiation";"batchb08";1,21672600919324e-08;5,88451887145972e-09;2,06767288162578;0,0386784833009457
